"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jan 04 09:48:19 GMT 2025","Sat Jan 04 09:48:31 GMT 2025","11262","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Sat Jan 04 09:50:40 GMT 2025","Sat Jan 04 09:50:43 GMT 2025","2821","Old tests for the site automationexercise.com","","","","","Test Case 3: Login User with incorrect email and password",""
"passed","Sat Jan 04 09:42:39 GMT 2025","Sat Jan 04 09:42:50 GMT 2025","10825","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Sat Jan 04 09:49:37 GMT 2025","Sat Jan 04 09:49:47 GMT 2025","9893","Tests for the sections: Sign Up, Login","","","","","Test Case 2: Login User with correct email and password",""
"passed","Sat Jan 04 09:29:11 GMT 2025","Sat Jan 04 09:29:16 GMT 2025","5261","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Sat Jan 04 09:29:54 GMT 2025","Sat Jan 04 09:30:03 GMT 2025","9312","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Sat Jan 04 09:36:13 GMT 2025","Sat Jan 04 09:36:15 GMT 2025","1596","Browser: firefox (133.0). Tests for the sections: Other tests","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Sat Jan 04 09:34:55 GMT 2025","Sat Jan 04 09:34:57 GMT 2025","1765","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 17: Remove Products From Cart",""
"passed","Sat Jan 04 09:42:13 GMT 2025","Sat Jan 04 09:42:30 GMT 2025","17003","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Sat Jan 04 09:47:53 GMT 2025","Sat Jan 04 09:48:09 GMT 2025","16020","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Sat Jan 04 09:47:19 GMT 2025","Sat Jan 04 09:47:19 GMT 2025","101","API tests for the site automationexercise.com","","","","","API 12: DELETE METHOD To Delete User Account",""
"passed","Sat Jan 04 09:41:43 GMT 2025","Sat Jan 04 09:41:48 GMT 2025","4488","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Sat Jan 04 09:47:23 GMT 2025","Sat Jan 04 09:47:23 GMT 2025","111","API tests with mocked data","","","","","API 1(3): __Mocked_DATA__ Get All Products List",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:18 GMT 2025","92","API tests for the site automationexercise.com","","","","","API 8: POST To Verify Login without email parameter",""
"passed","Sat Jan 04 09:48:35 GMT 2025","Sat Jan 04 09:48:40 GMT 2025","5395","Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 6: Contact Us Form",""
"passed","Sat Jan 04 09:29:23 GMT 2025","Sat Jan 04 09:29:38 GMT 2025","15068","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Sat Jan 04 09:34:51 GMT 2025","Sat Jan 04 09:34:55 GMT 2025","3527","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Sat Jan 04 09:47:17 GMT 2025","Sat Jan 04 09:47:17 GMT 2025","141","API tests for the site automationexercise.com","","","","","API 1(2): Get All Products List (with @alias)",""
"passed","Sat Jan 04 09:50:50 GMT 2025","Sat Jan 04 09:50:54 GMT 2025","4053","Old tests for the site automationexercise.com","","","","","Test Case 6: Contact Us Form",""
"passed","Sat Jan 04 09:50:27 GMT 2025","Sat Jan 04 09:50:37 GMT 2025","9036","Old tests for the site automationexercise.com","","","","","Test Case 1: Register User",""
"passed","Sat Jan 04 09:30:03 GMT 2025","Sat Jan 04 09:30:14 GMT 2025","10954","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Sat Jan 04 09:52:19 GMT 2025","Sat Jan 04 09:52:33 GMT 2025","14284","Old tests for the site automationexercise.com","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Sat Jan 04 09:50:47 GMT 2025","Sat Jan 04 09:50:49 GMT 2025","2804","Old tests for the site automationexercise.com","","","","","Test Case 5: Register User with existing email",""
"passed","Sat Jan 04 09:51:02 GMT 2025","Sat Jan 04 09:51:04 GMT 2025","2033","Old tests for the site automationexercise.com","","","","","Test Case 10: Verify Subscription in home page",""
"passed","Sat Jan 04 09:41:51 GMT 2025","Sat Jan 04 09:41:52 GMT 2025","1432","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 17: Remove Products From Cart",""
"passed","Sat Jan 04 09:51:04 GMT 2025","Sat Jan 04 09:51:06 GMT 2025","2246","Old tests for the site automationexercise.com","","","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Sat Jan 04 09:50:56 GMT 2025","Sat Jan 04 09:50:59 GMT 2025","2614","Old tests for the site automationexercise.com","","","","","Test Case 8: Verify All Products and product detail page",""
"passed","Sat Jan 04 09:49:23 GMT 2025","Sat Jan 04 09:49:25 GMT 2025","2616","Tests for the sections: Products","","","","","Test Case 19: View & Cart Brand Products",""
"passed","Sat Jan 04 09:43:07 GMT 2025","Sat Jan 04 09:43:09 GMT 2025","1700","Browser: edge (131.0.2903.99). Tests for the sections: Other tests","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:47:17 GMT 2025","Sat Jan 04 09:47:17 GMT 2025","98","API tests for the site automationexercise.com","","","","","API 2: POST To All Products List",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:19 GMT 2025","222","API tests for the site automationexercise.com","","","","","API 13: PUT METHOD To Update User Account",""
"passed","Sat Jan 04 09:51:06 GMT 2025","Sat Jan 04 09:51:11 GMT 2025","4888","Old tests for the site automationexercise.com","","","","","Test Case 12: Add Products in Cart",""
"passed","Sat Jan 04 09:52:04 GMT 2025","Sat Jan 04 09:52:08 GMT 2025","3651","Old tests for the site automationexercise.com","","","","","Test Case 21: Add review on product",""
"passed","Sat Jan 04 09:35:16 GMT 2025","Sat Jan 04 09:35:34 GMT 2025","17184","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Sat Jan 04 09:50:59 GMT 2025","Sat Jan 04 09:51:02 GMT 2025","2900","Old tests for the site automationexercise.com","","","","","Test Case 9: Search Product",""
"passed","Sat Jan 04 09:52:01 GMT 2025","Sat Jan 04 09:52:04 GMT 2025","3351","Old tests for the site automationexercise.com","","","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Sat Jan 04 09:43:09 GMT 2025","Sat Jan 04 09:43:11 GMT 2025","2086","Browser: edge (131.0.2903.99). Tests for the sections: Other tests","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:42:30 GMT 2025","Sat Jan 04 09:42:39 GMT 2025","9067","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:18 GMT 2025","105","API tests for the site automationexercise.com","","","","","API 5: POST To Search Product (Positive test + preconditions(at least one item that contain ""top""-word in name is present)",""
"passed","Sat Jan 04 09:49:28 GMT 2025","Sat Jan 04 09:49:37 GMT 2025","9556","Tests for the sections: Sign Up, Login","","","","","Test Case 1: Register User",""
"passed","Sat Jan 04 09:47:16 GMT 2025","Sat Jan 04 09:47:17 GMT 2025","358","API tests for the site automationexercise.com","","","","","API 1: Get All Products List",""
"passed","Sat Jan 04 09:51:54 GMT 2025","Sat Jan 04 09:51:57 GMT 2025","2512","Old tests for the site automationexercise.com","","","","","Test Case 18: View Category Products",""
"passed","Sat Jan 04 09:50:43 GMT 2025","Sat Jan 04 09:50:47 GMT 2025","3838","Old tests for the site automationexercise.com","","","","","Test Case 4: Logout User",""
"passed","Sat Jan 04 09:34:59 GMT 2025","Sat Jan 04 09:35:16 GMT 2025","17340","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Sat Jan 04 09:52:08 GMT 2025","Sat Jan 04 09:52:10 GMT 2025","2045","Old tests for the site automationexercise.com","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Sat Jan 04 09:50:54 GMT 2025","Sat Jan 04 09:50:56 GMT 2025","2367","Old tests for the site automationexercise.com","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:18 GMT 2025","93","API tests for the site automationexercise.com","","","","","API 10: POST To Verify Login with invalid details",""
"passed","Sat Jan 04 09:47:19 GMT 2025","Sat Jan 04 09:47:19 GMT 2025","96","API tests for the site automationexercise.com","","","","","API 14: GET user account detail by email",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:18 GMT 2025","90","API tests for the site automationexercise.com","","","","","API 9: DELETE To Verify Login",""
"passed","Sat Jan 04 09:29:38 GMT 2025","Sat Jan 04 09:29:54 GMT 2025","15810","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Sat Jan 04 09:52:33 GMT 2025","Sat Jan 04 09:52:36 GMT 2025","2370","Old tests for the site automationexercise.com","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:51:11 GMT 2025","Sat Jan 04 09:51:14 GMT 2025","2705","Old tests for the site automationexercise.com","","","","","Test Case 13: Verify Product quantity in Cart",""
"passed","Sat Jan 04 09:29:21 GMT 2025","Sat Jan 04 09:29:23 GMT 2025","1734","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Sat Jan 04 09:35:44 GMT 2025","Sat Jan 04 09:35:57 GMT 2025","13271","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 24: Download Invoice after purchase order",""
"passed","Sat Jan 04 09:35:34 GMT 2025","Sat Jan 04 09:35:44 GMT 2025","10346","firefox. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Sat Jan 04 09:49:15 GMT 2025","Sat Jan 04 09:49:18 GMT 2025","2388","Tests for the sections: Products","","","","","Test Case 18: View Category Products",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:18 GMT 2025","110","API tests for the site automationexercise.com","","","","","API 11: POST To Create/Register User Account",""
"passed","Sat Jan 04 09:36:15 GMT 2025","Sat Jan 04 09:36:16 GMT 2025","1465","Browser: firefox (133.0). Tests for the sections: Other tests","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:50:37 GMT 2025","Sat Jan 04 09:50:40 GMT 2025","3274","Old tests for the site automationexercise.com","","","","","Test Case 2: Login User with correct email and password",""
"passed","Sat Jan 04 09:51:52 GMT 2025","Sat Jan 04 09:51:54 GMT 2025","2266","Old tests for the site automationexercise.com","","","","","Test Case 17: Remove Products From Cart",""
"passed","Sat Jan 04 09:51:44 GMT 2025","Sat Jan 04 09:51:52 GMT 2025","8292","Old tests for the site automationexercise.com","","","","","Test Case 16: Place Order: Login before Checkout",""
"passed","Sat Jan 04 09:47:27 GMT 2025","Sat Jan 04 09:47:31 GMT 2025","4273","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 12: Hover and click ""Add to cart"" button for two different products with different quantity",""
"passed","Sat Jan 04 09:48:47 GMT 2025","Sat Jan 04 09:48:48 GMT 2025","1196","Browser: electron (118.0.5993.159). Tests for the sections: Other tests","","","","","Test Case 25: Verify Scroll Up using ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:48:40 GMT 2025","Sat Jan 04 09:48:42 GMT 2025","1230","Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 10: Verify Subscription in home page",""
"passed","Sat Jan 04 09:51:14 GMT 2025","Sat Jan 04 09:51:31 GMT 2025","16733","Old tests for the site automationexercise.com","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Sat Jan 04 09:47:34 GMT 2025","Sat Jan 04 09:47:35 GMT 2025","1467","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 17: Remove Products From Cart",""
"passed","Sat Jan 04 09:51:31 GMT 2025","Sat Jan 04 09:51:44 GMT 2025","12616","Old tests for the site automationexercise.com","","","","","Test Case 15: Place Order: Register before Checkout",""
"passed","Sat Jan 04 09:29:20 GMT 2025","Sat Jan 04 09:29:21 GMT 2025","1310","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 17: Remove Products From Cart",""
"passed","Sat Jan 04 09:50:12 GMT 2025","Sat Jan 04 09:50:25 GMT 2025","13644","Tests for the sections: Sign Up, Login","","","","","Test Case 5: Register User with existing email",""
"passed","Sat Jan 04 09:48:48 GMT 2025","Sat Jan 04 09:48:49 GMT 2025","820","Browser: electron (118.0.5993.159). Tests for the sections: Other tests","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:52:10 GMT 2025","Sat Jan 04 09:52:19 GMT 2025","8978","Old tests for the site automationexercise.com","","","","","Test Case 23: Verify address details in checkout page",""
"passed","Sat Jan 04 09:52:36 GMT 2025","Sat Jan 04 09:52:37 GMT 2025","1496","Old tests for the site automationexercise.com","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:47:18 GMT 2025","Sat Jan 04 09:47:18 GMT 2025","95","API tests for the site automationexercise.com","","","","","API 6: POST To Search Product without search_product parameter",""
"passed","Sat Jan 04 09:47:17 GMT 2025","Sat Jan 04 09:47:17 GMT 2025","103","API tests for the site automationexercise.com","","","","","API 3: Get All Brands List",""
"passed","Sat Jan 04 09:41:52 GMT 2025","Sat Jan 04 09:41:54 GMT 2025","1941","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Sat Jan 04 09:49:18 GMT 2025","Sat Jan 04 09:49:23 GMT 2025","4939","Tests for the sections: Products","","","","","Test Case 21: Add review on product",""
"passed","Sat Jan 04 09:29:17 GMT 2025","Sat Jan 04 09:29:20 GMT 2025","3007","chrome. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Sat Jan 04 09:36:16 GMT 2025","Sat Jan 04 09:36:18 GMT 2025","1158","Browser: firefox (133.0). Tests for the sections: Other tests","","","","","Test Case 26: Verify Scroll Up without ""Arrow"" button and Scroll Down functionality",""
"passed","Sat Jan 04 09:47:36 GMT 2025","Sat Jan 04 09:47:37 GMT 2025","1857","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 22: Add to cart from Recommended items",""
"passed","Sat Jan 04 09:43:06 GMT 2025","Sat Jan 04 09:43:07 GMT 2025","1459","Browser: edge (131.0.2903.99). Tests for the sections: Other tests","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Sat Jan 04 09:47:37 GMT 2025","Sat Jan 04 09:47:53 GMT 2025","15697","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 14: Place Order: Register while Checkout",""
"passed","Sat Jan 04 09:48:45 GMT 2025","Sat Jan 04 09:48:47 GMT 2025","1429","Browser: electron (118.0.5993.159). Tests for the sections: Other tests","","","","","Test Case 7: Verify Test Cases Page",""
"passed","Sat Jan 04 09:48:09 GMT 2025","Sat Jan 04 09:48:19 GMT 2025","9719","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 16 + 23: Place Order: Login before Checkout + Verify address details in checkout",""
"passed","Sat Jan 04 09:48:58 GMT 2025","Sat Jan 04 09:49:15 GMT 2025","17028","Tests for the sections: Products","","","","","Test Case 20: Search Products and Verify Cart After Login",""
"passed","Sat Jan 04 09:49:47 GMT 2025","Sat Jan 04 09:49:59 GMT 2025","11497","Tests for the sections: Sign Up, Login","","","","","Test Case 3: Login User with incorrect email and password",""
"passed","Sat Jan 04 09:48:42 GMT 2025","Sat Jan 04 09:48:43 GMT 2025","1651","Tests for the sections: Contact Us, Subscriptions","","","","","Test Case 11: Verify Subscription in Cart page",""
"passed","Sat Jan 04 09:48:53 GMT 2025","Sat Jan 04 09:48:56 GMT 2025","2339","Tests for the sections: Products","","","","","Test Case 8: Verify All Products and product detail page",""
"passed","Sat Jan 04 09:41:48 GMT 2025","Sat Jan 04 09:41:51 GMT 2025","2760","edge. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
"passed","Sat Jan 04 09:51:57 GMT 2025","Sat Jan 04 09:52:00 GMT 2025","3356","Old tests for the site automationexercise.com","","","","","Test Case 19: View & Cart Brand Products",""
"passed","Sat Jan 04 09:47:31 GMT 2025","Sat Jan 04 09:47:34 GMT 2025","2828","electron. Tests for the sections: Cart, Checkout, Payment","","","","","Test Case 13: Verify product quantity in Cart by add from ""Product details page""",""
